,城市,日期,最高气温,最低气温,天气,风向,风力,空气质量指数,空气质量,
351,武汉,2017-12-18,10,-3,晴,无持续风向,微风,104,轻度污染
352,武汉,2017-12-19,11,-3,晴,无持续风向,微风,115,轻度污染
353,武汉,2017-12-20,13,-3,晴,无持续风向,微风,113,轻度污染
354,武汉,2017-12-21,15,-1,晴,无持续风向,微风,133,轻度污染
355,武汉,2017-12-22,17,2,晴,无持续风向,微风,114,轻度污染
356,武汉,2017-12-23,13,1,多云,无持续风向,微风,159,中度污染
357,武汉,2017-12-24,12,-2,多云~晴,无持续风向,3-4级,179,中度污染
358,武汉,2017-12-25,13,0,晴,无持续风向,微风,93,良
359,武汉,2017-12-26,14,1,多云,无持续风向,微风,115,轻度污染
360,武汉,2017-12-27,13,4,多云~阴,无持续风向,微风,142,轻度污染
361,武汉,2017-12-28,10,3,小雨~多云,无持续风向,微风,169,中度污染
362,武汉,2017-12-29,14,4,多云,无持续风向,微风,171,中度污染
363,武汉,2017-12-30,12,-1,晴,无持续风向,3-4级,187,中度污染
364,武汉,2017-12-31,13,1,晴,东南风,1-2级,171,中度污染
365,武汉,2018-01-01,11,6,多云,东南风,1-2级,130,轻度污染
366,武汉,2018-01-02,8,2,小雨,无持续风向,微风,158,中度污染
367,武汉,2018-01-03,6,-1,中雨,东北风,3-4级,129,轻度污染
368,武汉,2018-01-04,3,-3,中雪~小雪,无持续风向,微风,48,优
369,武汉,2018-01-05,0,-1,阴~雨夹雪,无持续风向,微风,105,轻度污染
370,武汉,2018-01-06,1,-2,小雨~雨夹雪,东北风,1-2级,99,良
371,武汉,2018-01-07,1,-3,雨夹雪~小雪,无持续风向,微风,161,中度污染
372,武汉,2018-01-08,2,-5,多云,西北风,3-4级,109,轻度污染
373,武汉,2018-01-09,6,-5,多云,西风,1-2级,73,良
374,武汉,2018-01-10,9,-6,晴,西北风,1-2级,83,良
375,武汉,2018-01-11,10,-6,晴,东北风,1-2级,76,良
376,武汉,2018-01-12,10,-3,多云,东风,1-2级,103,轻度污染
377,武汉,2018-01-13,10,1,多云,东南风,1-2级,93,良
378,武汉,2018-01-14,12,2,多云,南风,1-2级,100,良
379,武汉,2018-01-15,14,5,多云~小雨,东风,1-2级,125,轻度污染
380,武汉,2018-01-16,10,3,小雨~多云,南风,1-2级,165,中度污染
381,武汉,2018-01-17,11,3,多云,南风,1-2级,147,轻度污染
382,武汉,2018-01-18,11,5,多云~小雨,东北风,1-2级,188,中度污染
383,武汉,2018-01-19,10,5,阴,南风,1-2级,211,重度污染
384,武汉,2018-01-20,9,4,阴~小雨,无持续风向,微风,223,重度污染
385,武汉,2018-01-21,8,0,小雨~多云,无持续风向,微风,171,中度污染
386,武汉,2018-01-22,10,0,多云,东风,1-2级,114,轻度污染
387,武汉,2018-01-23,9,0,多云~小雨,东北风,1-2级,156,中度污染
388,武汉,2018-01-24,3,-1,小雨~冻雨,东北风,1-2级,74,良
389,武汉,2018-01-25,0,-3,大雪~中雪,无持续风向,微风,49,优
390,武汉,2018-01-26,0,-4,小雪~大雪,东北风,1-2级,56,良
391,武汉,2018-01-27,-2,-4,大雪~中雪,无持续风向,微风,70,良
392,武汉,2018-01-28,0,-7,小雪~阴,无持续风向,微风,79,良
393,武汉,2018-01-29,2,-7,多云,无持续风向,微风,105,轻度污染
394,武汉,2018-01-30,4,-6,多云,西风,1-2级,102,轻度污染
395,武汉,2018-01-31,6,-7,晴,西北风,1-2级,91,良
396,武汉,2018-02-01,7,-1,多云,无持续风向,微风,106,轻度污染
397,武汉,2018-02-02,6,-6,多云,西北风,1-2级,91,良
398,武汉,2018-02-03,7,-4,多云,无持续风向,微风,67,良
399,武汉,2018-02-04,7,-4,多云~晴,东北风,1-2级,60,良
400,武汉,2018-02-05,8,-4,晴,东北风,1-2级,79,良
401,武汉,2018-02-06,10,-3,晴~多云,无持续风向,微风,95,良
402,武汉,2018-02-07,10,-3,多云,北风,1-2级,118,轻度污染
403,武汉,2018-02-08,10,3,多云,南风,1-2级,121,轻度污染
404,武汉,2018-02-09,11,4,多云~小雨,南风,1-2级,127,轻度污染
405,武汉,2018-02-10,10,-2,多云,西北风,1-2级,172,中度污染
406,武汉,2018-02-11,10,-3,晴,无持续风向,3-4级,156,中度污染
407,武汉,2018-02-12,12,-1,晴,无持续风向,4-5级,82,良
408,武汉,2018-02-13,15,4,晴~多云,东北风,1-2级,91,良
409,武汉,2018-02-14,18,5,多云~阴,东北风,1-2级,115,轻度污染
410,武汉,2018-02-15,11,4,小雨,东北风,1-2级,121,轻度污染
411,武汉,2018-02-16,14,5,多云~晴,西风,1-2级,130,轻度污染
412,武汉,2018-02-17,16,6,多云~小雨,东南风,1-2级,111,轻度污染
413,武汉,2018-02-18,10,4,小雨,无持续风向,微风,120,轻度污染
414,武汉,2018-02-19,7,5,小雨,无持续风向,微风,65,良
415,武汉,2018-02-20,6,3,中雨~多云,无持续风向,微风,29,优
416,武汉,2018-02-21,8,3,小雨~多云,无持续风向,微风,85,良
417,武汉,2018-02-22,12,2,多云~晴,东北风,1-2级,115,轻度污染
418,武汉,2018-02-23,15,6,小雨,南风,1-2级,84,良
419,武汉,2018-02-24,14,3,小雨~多云,东北风,1-2级,73,良
420,武汉,2018-02-25,15,4,多云~晴,东风,1-2级,111,轻度污染
421,武汉,2018-02-26,17,7,多云~小雨,东风,1-2级,105,轻度污染
422,武汉,2018-02-27,12,7,中雨~小雨,东风,1-2级,49,优
423,武汉,2018-02-28,18,7,多云,东北风,1-2级,50,优
424,武汉,2018-03-01,17,8,小雨,东北风,1-2级,77,良
425,武汉,2018-03-02,15,10,小雨,东北风,1-2级,77,良
426,武汉,2018-03-03,21,11,阴~中雨,无持续风向,微风,87,良
427,武汉,2018-03-04,17,6,中雨~小雨,无持续风向,4-5级,57,良
428,武汉,2018-03-05,11,7,阴,东北风,3-4级,37,优
429,武汉,2018-03-06,10,5,小雨,无持续风向,微风,47,优
430,武汉,2018-03-07,8,0,小雨~多云,无持续风向,3-4级,40,优
431,武汉,2018-03-08,14,1,多云~晴,无持续风向,微风,60,良
432,武汉,2018-03-09,15,4,晴,东南风,1-2级,78,良
433,武汉,2018-03-10,18,8,多云,南风,1-2级,82,良
434,武汉,2018-03-11,19,8,多云,东南风,1-2级,80,良
435,武汉,2018-03-12,22,11,多云,西风,1-2级,85,良
436,武汉,2018-03-13,23,13,多云~中雨,西风,1-2级,97,良
437,武汉,2018-03-14,22,12,中雨~小雨,东南风,1-2级,76,良
438,武汉,2018-03-15,23,8,小雨,无持续风向,3-4级,66,良
439,武汉,2018-03-16,17,8,阴,东北风,3-4级,53,良
440,武汉,2018-03-17,16,8,中雨,东风,1-2级,58,良
441,武汉,2018-03-18,11,8,小雨,无持续风向,微风,34,优
442,武汉,2018-03-19,9,6,小雨,无持续风向,3-4级,65,良
443,武汉,2018-03-20,10,2,阴,西南风,3-4级,60,良
444,武汉,2018-03-21,13,4,晴,南风,1-2级,66,良
445,武汉,2018-03-22,14,5,晴,西风,1-2级,91,良
446,武汉,2018-03-23,23,9,多云,东南风,1-2级,99,良
447,武汉,2018-03-24,18,11,小雨,西风,1-2级,88,良
448,武汉,2018-03-25,20,10,阴~多云,东南风,1-2级,72,良
449,武汉,2018-03-26,23,11,多云~晴,西南风,1-2级,73,良
450,武汉,2018-03-27,25,12,晴~多云,西南风,1-2级,74,良
451,武汉,2018-03-28,27,15,多云,南风,1-2级,87,良
452,武汉,2018-03-29,25,13,多云,东北风,1-2级,97,良
453,武汉,2018-03-30,27,14,多云,东风,1-2级,119,轻度污染
454,武汉,2018-03-31,27,15,多云,东风,1-2级,115,轻度污染
455,武汉,2018-04-01,27,16,多云,西南风,1-2级,132,轻度污染
456,武汉,2018-04-02,27,16,多云~晴,东南风,1-2级,91,良
457,武汉,2018-04-03,29,14,雷阵雨~阴,东南风,1-2级,82,良
458,武汉,2018-04-04,23,6,阴~中雨,东北风,3-4级,123,轻度污染
459,武汉,2018-04-05,19,6,中雨,东风,1-2级,41,优
460,武汉,2018-04-06,16,3,多云~晴,无持续风向,3-4级,92,良
461,武汉,2018-04-07,17,6,晴,无持续风向,微风,90,良
462,武汉,2018-04-08,23,10,晴,西南风,3-4级,94,良
463,武汉,2018-04-09,26,14,晴,南风,3-4级,90,良
464,武汉,2018-04-10,26,17,晴~多云,南风,1-2级,97,良
465,武汉,2018-04-11,26,18,小雨,南风,1-2级,107,轻度污染
466,武汉,2018-04-12,25,12,小雨,无持续风向,微风,86,良
467,武汉,2018-04-13,21,12,中雨~小雨,东北风,3-4级,43,优
468,武汉,2018-04-14,18,9,阴~多云,无持续风向,3-4级,49,优
469,武汉,2018-04-15,20,7,多云,东北风,1-2级,298,重度污染
470,武汉,2018-04-16,22,10,多云~晴,东南风,1-2级,263,重度污染
471,武汉,2018-04-17,25,12,晴,南风,1-2级,143,轻度污染
472,武汉,2018-04-18,27,14,晴,南风,1-2级,113,轻度污染
473,武汉,2018-04-19,29,18,多云,南风,1-2级,93,良
474,武汉,2018-04-20,30,20,小雨~中雨,东南风,1-2级,90,良
475,武汉,2018-04-21,30,18,中雨~小雨,东北风,3-4级,62,良
476,武汉,2018-04-22,24,12,大雨~中雨,东风,4-5级,55,良
477,武汉,2018-04-23,19,14,多云~阴,东风,4-5级,33,优
478,武汉,2018-04-24,22,14,阴~多云,东北风,1-2级,61,良
479,武汉,2018-04-25,22,14,多云~小雨,无持续风向,微风,65,良
480,武汉,2018-04-26,23,13,多云,西风,1-2级,70,良
481,武汉,2018-04-27,27,15,晴~阴,西北风,1-2级,85,良
482,武汉,2018-04-28,27,18,多云~小雨,东南风,1-2级,82,良
483,武汉,2018-04-29,27,19,小雨~阴,南风,1-2级,70,良
484,武汉,2018-04-30,30,20,阴~小雨,南风,1-2级,57,良
485,武汉,2018-05-01,27,19,中雨~小雨,西南风,1-2级,47,优
486,武汉,2018-05-02,27,16,多云,无持续风向,4-5级,81,良
487,武汉,2018-05-03,27,17,多云,东风,1-2级,71,良
488,武汉,2018-05-04,27,19,阴~小雨,东南风,3-4级,69,良
489,武汉,2018-05-05,27,18,大雨~暴雨,南风,3-4级,57,良
490,武汉,2018-05-06,25,17,大雨~阴,东风,3-4级,30,优
491,武汉,2018-05-07,24,15,多云~晴,东风,3-4级,32,优
492,武汉,2018-05-08,26,16,晴~多云,东北风,1-2级,43,优
493,武汉,2018-05-09,27,16,阴~多云,西北风,1-2级,75,良
494,武汉,2018-05-10,26,17,多云~小雨,东风,1-2级,67,良
495,武汉,2018-05-11,24,19,中雨,东北风,1-2级,93,良
496,武汉,2018-05-12,27,18,阴~多云,东北风,1-2级,59,良
497,武汉,2018-05-13,31,21,晴~多云,东风,3-4级,69,良
498,武汉,2018-05-14,33,24,多云,南风,4-5级,68,良
499,武汉,2018-05-15,33,25,阴~小雨,南风,5-6级,57,良
500,武汉,2018-05-16,33,25,小雨~多云,西南风,5-6级,56,良
501,武汉,2018-05-17,34,24,多云,西南风,4-5级,57,良
502,武汉,2018-05-18,30,24,中雨,南风,3-4级,50,优
503,武汉,2018-05-19,29,19,小雨,西风,1-2级,42,优
504,武汉,2018-05-20,26,21,小雨,东北风,3-4级,43,优
505,武汉,2018-05-21,27,17,雷阵雨~中雨,东南风,1-2级,36,优
506,武汉,2018-05-22,22,14,小雨~多云,东南风,4-5级,48,优
507,武汉,2018-05-23,23,18,多云,南风,1-2级,105,轻度污染
508,武汉,2018-05-24,30,23,多云,西北风,3-4级,73,良
509,武汉,2018-05-25,31,22,中雨~小雨,西北风,4-5级,68,良
510,武汉,2018-05-26,28,20,阴,无持续风向,3-4级,28,优
511,武汉,2018-05-27,29,19,多云,西北风,1-2级,139,轻度污染
512,武汉,2018-05-28,30,21,多云,西南风,1-2级,103,轻度污染
513,武汉,2018-05-29,28,20,多云~小雨,东南风,1-2级,116,轻度污染
514,武汉,2018-05-30,28,20,小雨~中雨,东南风,3-4级,77,良
515,武汉,2018-05-31,24,18,小雨~多云,西南风,1-2级,50,优
516,武汉,2018-06-01,27,18,多云,东南风,1-2级,73,良
517,武汉,2018-06-02,25,17,多云,东风,1-2级,55,良
518,武汉,2018-06-03,28,20,多云,南风,1-2级,72,良
519,武汉,2018-06-04,28,19,阴~多云,西风,1-2级,73,良
520,武汉,2018-06-05,29,20,阴~多云,西风,1-2级,78,良
521,武汉,2018-06-06,30,20,多云,无持续风向,微风,85,良
522,武汉,2018-06-07,32,23,多云~小雨,南风,1-2级,70,良
523,武汉,2018-06-08,30,22,中雨,东风,1-2级,43,优
524,武汉,2018-06-09,29,20,多云,无持续风向,3-4级,48,优
525,武汉,2018-06-10,29,19,多云~晴,无持续风向,微风,61,良
526,武汉,2018-06-11,32,21,多云~阴,东风,1-2级,69,良
527,武汉,2018-06-12,32,20,多云,南风,1-2级,80,良
528,武汉,2018-06-13,32,21,多云,东北风,1-2级,57,良
529,武汉,2018-06-14,33,23,多云,东南风,1-2级,63,良
530,武汉,2018-06-15,34,22,多云,东风,3-4级,84,良
531,武汉,2018-06-16,33,23,多云~阴,东风,3-4级,97,良
532,武汉,2018-06-17,33,24,多云,西南风,3-4级,92,良
533,武汉,2018-06-18,32,25,多云~大雨,东南风,3-4级,82,良
534,武汉,2018-06-19,29,22,中雨~小雨,西南风,3-4级,58,良
535,武汉,2018-06-20,31,22,阴,无持续风向,3-4级,35,优
536,武汉,2018-06-21,29,24,阴~小雨,东风,1-2级,60,良
537,武汉,2018-06-22,27,23,小雨,东风,3-4级,43,优
538,武汉,2018-06-23,31,24,多云~小雨,东风,1-2级,49,优
539,武汉,2018-06-24,32,26,雷阵雨~多云,南风,3-4级,51,良
540,武汉,2018-06-25,35,27,多云,南风,4-5级,39,优
541,武汉,2018-06-26,35,27,多云,西南风,4-5级,40,优
542,武汉,2018-06-27,35,28,多云,西南风,4-5级,43,优
543,武汉,2018-06-28,35,28,小雨,西南风,4-5级,43,优
544,武汉,2018-06-29,32,25,小雨~中雨,东南风,1-2级,52,良
545,武汉,2018-06-30,29,24,中雨~小雨,东南风,1-2级,42,优
546,武汉,2018-07-01,31,25,小雨,东风,1-2级,40,优
547,武汉,2018-07-02,32,25,小雨,南风,1-2级,49,优
548,武汉,2018-07-03,32,27,小雨,西南风,1-2级,57,良
549,武汉,2018-07-04,34,26,小雨,东北风,3-4级,47,优
550,武汉,2018-07-05,30,25,大雨,西南风,4-5级,29,优
551,武汉,2018-07-06,31,25,多云,无持续风向,3-4级,36,优
552,武汉,2018-07-07,30,25,小雨,无持续风向,4-5级,18,优
553,武汉,2018-07-08,29,25,中雨~小雨,东风,1-2级,31,优
554,武汉,2018-07-09,31,26,小雨,南风,1-2级,28,优
555,武汉,2018-07-10,33,27,小雨~多云,东南风,1-2级,58,良
556,武汉,2018-07-11,35,26,晴~小雨,无持续风向,3-4级,53,良
557,武汉,2018-07-12,31,26,中雨~阴,东北风,3-4级,44,优
558,武汉,2018-07-13,33,27,多云,南风,3-4级,34,优
559,武汉,2018-07-14,35,26,晴,南风,3-4级,48,优
560,武汉,2018-07-15,36,27,晴,东南风,3-4级,48,优
561,武汉,2018-07-16,37,27,多云~阴,东南风,3-4级,56,良
562,武汉,2018-07-17,37,28,多云,东南风,1-2级,58,良
563,武汉,2018-07-18,37,28,多云,东南风,3-4级,54,良
564,武汉,2018-07-19,37,28,多云~晴,东南风,1-2级,49,优
565,武汉,2018-07-20,37,28,晴,东南风,1-2级,57,良
566,武汉,2018-07-21,37,28,晴,东风,1-2级,68,良
567,武汉,2018-07-22,36,27,多云,东北风,3-4级,57,良
568,武汉,2018-07-23,36,27,多云,东北风,1-2级,43,优
569,武汉,2018-07-24,37,28,晴,南风,1-2级,65,良
570,武汉,2018-07-25,37,28,多云,南风,1-2级,47,优
571,武汉,2018-07-26,37,28,晴~多云,南风,3-4级,47,优
572,武汉,2018-07-27,37,28,多云,南风,3-4级,50,优
573,武汉,2018-07-28,37,28,小雨~多云,南风,3-4级,42,优
574,武汉,2018-07-29,37,28,阴~多云,南风,1-2级,50,优
575,武汉,2018-07-30,37,28,雷阵雨~多云,西南风,1-2级,58,良
576,武汉,2018-07-31,37,27,小雨~多云,东风,1-2级,50,优
577,武汉,2018-08-01,35,26,小雨~多云,东南风,1-2级,65,良
578,武汉,2018-08-02,35,26,小雨~多云,东北风,1-2级,64,良
579,武汉,2018-08-03,34,26,多云~小雨,东北风,1-2级,43,优
580,武汉,2018-08-04,33,26,大雨~多云,西南风,1-2级,42,优
581,武汉,2018-08-05,35,26,多云~雷阵雨,南风,1-2级,49,优
582,武汉,2018-08-06,34,26,小雨~多云,南风,1-2级,57,良
583,武汉,2018-08-07,35,27,多云,南风,1-2级,61,良
584,武汉,2018-08-08,36,27,多云,东北风,1-2级,60,良
585,武汉,2018-08-09,37,27,多云,东北风,1-2级,65,良
586,武汉,2018-08-10,37,27,多云,东风,1-2级,68,良
587,武汉,2018-08-11,37,27,多云~晴,东南风,1-2级,83,良
588,武汉,2018-08-12,38,27,多云,无持续风向,微风,77,良
589,武汉,2018-08-13,34,26,小雨,东北风,1-2级,42,优
590,武汉,2018-08-14,35,26,雷阵雨,东风,1-2级,32,优
591,武汉,2018-08-15,36,27,雷阵雨~多云,东北风,1-2级,42,优
592,武汉,2018-08-16,34,25,阴,东北风,5-6级,39,优
593,武汉,2018-08-17,30,24,小雨~中雨,东风,3-4级,34,优
594,武汉,2018-08-18,28,24,小雨,东风,3-4级,36,优
595,武汉,2018-08-19,33,25,阴,南风,3-4级,31,优
596,武汉,2018-08-20,34,25,多云,南风,3-4级,26,优
597,武汉,2018-08-21,34,24,多云,南风,3-4级,34,优
598,武汉,2018-08-22,33,24,多云,无持续风向,3-4级,41,优
599,武汉,2018-08-23,32,22,多云,东北风,4-5级,55,良
600,武汉,2018-08-24,33,22,多云~晴,东北风,3-4级,72,良
601,武汉,2018-08-25,33,23,多云~小雨,东北风,3-4级,70,良
602,武汉,2018-08-26,31,24,小雨~多云,东北风,3-4级,53,良
603,武汉,2018-08-27,33,25,多云,东北风,4-5级,42,优
604,武汉,2018-08-28,33,26,多云,东北风,3-4级,28,优
605,武汉,2018-08-29,35,26,多云,东北风,3-4级,40,优
606,武汉,2018-08-30,35,25,小雨,东风,3-4级,38,优
607,武汉,2018-08-31,33,25,雷阵雨~阵雨,东南风,1-2级,38,优
608,武汉,2018-09-01,32,25,雷阵雨~多云,东南风,1-2级,24,优
609,武汉,2018-09-02,33,26,多云,西南风,1-2级,31,优
610,武汉,2018-09-03,34,23,小雨~多云,西北风,1-2级,47,优
611,武汉,2018-09-04,35,24,多云,东风,1-2级,67,良
612,武汉,2018-09-05,35,24,多云~阴,东南风,3-4级,79,良
613,武汉,2018-09-06,30,21,小雨,无持续风向,3-4级,54,良
614,武汉,2018-09-07,27,18,多云,无持续风向,3-4级,42,优
615,武汉,2018-09-08,29,16,晴,东北风,3-4级,38,优
616,武汉,2018-09-09,29,19,多云,东风,3-4级,52,良
617,武汉,2018-09-10,26,16,多云~晴,东北风,1-2级,54,良
618,武汉,2018-09-11,29,19,多云~阴,东北风,1-2级,58,良
619,武汉,2018-09-12,30,22,多云~阵雨,东风,1-2级,73,良
620,武汉,2018-09-13,28,21,多云,无持续风向,微风,74,良
621,武汉,2018-09-14,32,23,多云,东北风,3-4级,52,良
622,武汉,2018-09-15,33,23,多云,无持续风向,4-5级,46,优
623,武汉,2018-09-16,32,22,多云~阴,东北风,4-5级,60,良
624,武汉,2018-09-17,31,22,多云,东北风,3-4级,43,优
625,武汉,2018-09-18,34,24,多云,东南风,1-2级,33,优
626,武汉,2018-09-19,34,24,多云~小雨,西南风,3-4级,39,优
627,武汉,2018-09-20,29,20,小雨,无持续风向,3-4级,38,优
628,武汉,2018-09-21,26,19,小雨~阴,无持续风向,3-4级,31,优
629,武汉,2018-09-22,27,17,多云,无持续风向,微风,52,良
630,武汉,2018-09-23,29,18,多云,东北风,1-2级,83,良
631,武汉,2018-09-24,28,20,阴,东北风,3-4级,70,良
632,武汉,2018-09-25,24,17,小雨,东风,3-4级,56,良
633,武汉,2018-09-26,23,18,小雨~多云,东北风,3-4级,36,优
634,武汉,2018-09-27,25,17,多云,东北风,1-2级,40,优
635,武汉,2018-09-28,27,15,多云~晴,无持续风向,3-4级,47,优
636,武汉,2018-09-29,28,15,晴,无持续风向,微风,60,良
637,武汉,2018-09-30,28,14,多云,北风,3-4级,76,良
638,武汉,2018-10-01,29,12,多云,无持续风向,3-4级,47,优
639,武汉,2018-10-02,27,13,阴~多云,无持续风向,微风,49,优
640,武汉,2018-10-03,27,14,多云,东北风,1-2级,58,良
641,武汉,2018-10-04,27,12,晴,东北风,1-2级,64,良
642,武汉,2018-10-05,28,12,晴,无持续风向,4-5级,62,良
643,武汉,2018-10-06,29,12,晴,无持续风向,微风,93,良
644,武汉,2018-10-07,27,14,多云,东风,1-2级,101,轻度污染
645,武汉,2018-10-08,25,15,小雨~多云,西北风,3-4级,99,良
646,武汉,2018-10-09,21,13,小雨~多云,西风,1-2级,90,良
647,武汉,2018-10-10,23,9,晴,无持续风向,3-4级,66,良
648,武汉,2018-10-11,23,9,晴,东风,1-2级,55,良
649,武汉,2018-10-12,25,10,晴~多云,东南风,3-4级,60,良
650,武汉,2018-10-13,23,15,多云,东南风,1-2级,72,良
651,武汉,2018-10-14,18,15,小雨~阴,东北风,1-2级,64,良
652,武汉,2018-10-15,18,13,小雨~多云,无持续风向,微风,58,良
653,武汉,2018-10-16,21,13,阴~多云,东北风,1-2级,54,良
654,武汉,2018-10-17,24,12,多云~晴,东北风,3-4级,58,良
655,武汉,2018-10-18,24,13,多云~阴,东风,3-4级,76,良
656,武汉,2018-10-19,19,13,阴,东北风,3-4级,54,良
657,武汉,2018-10-20,19,13,小雨,东风,1-2级,50,优
658,武汉,2018-10-21,18,14,小雨~多云,无持续风向,微风,59,良
659,武汉,2018-10-22,22,12,多云,无持续风向,微风,53,良
660,武汉,2018-10-23,23,12,晴~多云,东北风,1-2级,74,良
661,武汉,2018-10-24,22,15,多云~小雨,东南风,1-2级,90,良
662,武汉,2018-10-25,22,12,小雨~多云,西风,1-2级,74,良
663,武汉,2018-10-26,22,7,晴,北风,3-4级,60,良
664,武汉,2018-10-27,22,8,多云,东北风,1-2级,52,良
665,武汉,2018-10-28,25,9,晴,西风,1-2级,68,良
666,武汉,2018-10-29,26,8,晴~多云,西北风,1-2级,71,良
667,武汉,2018-10-30,25,9,多云,无持续风向,微风,82,良
668,武汉,2018-10-31,26,8,晴,东风,1-2级,79,良
669,武汉,2018-11-01,24,8,多云~阴,东风,3-4级,80,良
670,武汉,2018-11-02,21,9,多云,东北风,3-4级,64,良
671,武汉,2018-11-03,22,13,多云,东风,1-2级,62,良
672,武汉,2018-11-04,25,15,多云,东风,1-2级,76,良
673,武汉,2018-11-05,19,9,小雨,无持续风向,4-5级,89,良
674,武汉,2018-11-06,13,8,中雨~小雨,无持续风向,4-5级,15,优
675,武汉,2018-11-07,9,5,中雨~小雨,无持续风向,3-4级,20,优
676,武汉,2018-11-08,16,4,晴,西南风,1-2级,44,优
677,武汉,2018-11-09,18,8,晴~小雨,东南风,1-2级,51,良
678,武汉,2018-11-10,17,9,小雨,东风,3-4级,47,优
679,武汉,2018-11-11,19,10,多云,无持续风向,3-4级,47,优
680,武汉,2018-11-12,19,7,多云,东北风,1-2级,95,良
681,武汉,2018-11-13,18,11,多云,东风,1-2级,83,良
682,武汉,2018-11-14,15,12,小雨,东北风,1-2级,61,良
683,武汉,2018-11-15,15,11,阴~小雨,无持续风向,3-4级,65,良
684,武汉,2018-11-16,13,9,小雨,东北风,4-5级,61,良
685,武汉,2018-11-17,12,7,小雨,无持续风向,3-4级,58,良
686,武汉,2018-11-18,12,3,小雨~多云,无持续风向,3-4级,40,优
687,武汉,2018-11-19,14,6,多云~小雨,东风,1-2级,73,良
688,武汉,2018-11-20,15,8,多云~小雨,东南风,1-2级,62,良
689,武汉,2018-11-21,14,1,多云~晴,西北风,3级,94,良
690,武汉,2018-11-22,15,3,多云,东北风,2级,114,轻度污染
691,武汉,2018-11-23,18,4,晴~多云,东南风,2级,90,良
692,武汉,2018-11-24,18,7,晴~多云,东北风,2级,98,良
693,武汉,2018-11-25,18,3,晴~多云,西北风,1级,169,中度污染
694,武汉,2018-11-26,19,4,多云,东南风,1级,135,轻度污染
695,武汉,2018-11-27,20,5,晴~多云,东北风,1级,130,轻度污染
696,武汉,2018-11-28,20,6,晴,东南风,1级,138,轻度污染
697,武汉,2018-11-29,20,8,多云~阴,东北风,2级,138,轻度污染
698,武汉,2018-11-30,19,9,多云,东北风,2级,256,重度污染
699,武汉,2018-12-01,17,10,多云~小雨,东北风,2级,216,重度污染
700,武汉,2018-12-02,15,11,小雨,东北风,2级,155,中度污染
701,武汉,2018-12-03,12,6,中雨~小雨,东北风,3级,75,良
702,武汉,2018-12-04,10,6,小雨~多云,东北风,3级,89,良
